Marca,Modelo,Ano_Fabricacao,Ano_Modelo,Quilometragem,Combustivel,Cambio,Cor,Num_Portas,Estado_Venda,Preco_Listagem,Foi_Vendido
Peugeot,208,2019,2019,92326,Gasolina,Automático,Branco,4,SP,23810,1
Nissan,Kicks,2008,2009,245689,Flex,Manual,Marrom,2,CE,10000,0
Jeep,Commander,2006,2007,287742,Gasolina,Automático,Vermelho,2,DF,10000,0
Citroën,C3,2022,2023,39281,Flex,Automático,Azul,4,PR,57708,1
Fiat,Pulse,2007,2008,375752,Flex,Automático,Preto,2,MG,10000,0
Citroën,C4 Cactus,2007,2007,298450,Gasolina,CVT,Marrom,2,CE,10000,0
Toyota,Etios,2009,2010,339979,Flex,Automático,Branco,2,PE,10000,0
Peugeot,3008,2011,2011,161528,Flex,Manual,Azul,2,SP,10000,0
Peugeot,2008,2018,2019,93620,Flex,Manual,Marrom,2,CE,20630,1
Toyota,Etios,2017,2018,61079,Flex,Manual,Preto,2,GO,43560,1
Jeep,Renegade,2013,2014,149072,Flex,Automático,Marrom,4,DF,12626,0
Toyota,Corolla,2022,2022,65110,Gasolina,Automático,Marrom,2,ES,47741,0
Volkswagen,Virtus,2025,2025,554,Flex,Automático,Cinza,4,PE,67263,1
Hyundai,Creta,2011,2011,177322,Flex,Automatizado,Azul,4,SP,10000,0
Peugeot,3008,2021,2021,66013,Flex,Manual,Preto,4,RJ,41293,0
Hyundai,HB20S,2009,2010,309341,Flex,Automático,Azul,4,BA,10000,0
Chevrolet,Onix,2009,2009,187735,Diesel,Automático,Prata,4,MG,10000,0
Chevrolet,Onix,2025,2025,1226,Flex,Manual,Vermelho,4,CE,40200,1
Chevrolet,Montana,2019,2019,126377,Flex,Automático,Azul,4,ES,15009,0
Ford,Fiesta,2021,2021,50265,Flex,CVT,Prata,2,SC,45224,1
Renault,Kwid,2022,2023,27439,Flex,CVT,Branco,4,DF,46794,1
Fiat,Toro,2005,2005,224006,Diesel,CVT,Prata,4,GO,10000,0
Jeep,Compass,2018,2019,86640,Flex,CVT,Prata,4,PR,37893,1
Honda,Civic,2020,2021,40173,Diesel,Manual,Branco,2,CE,51834,1
Jeep,Compass,2017,2018,94754,Flex,Automático,Cinza,2,SP,45231,1
Peugeot,3008,2008,2009,193986,Flex,Automático,Prata,4,PE,10000,0
Hyundai,HB20,2007,2007,187894,Flex,Manual,Cinza,4,MG,10000,0
Toyota,Hilux,2025,2025,1956,Flex,CVT,Vermelho,4,PE,119836,1
Citroën,Aircross,2014,2014,100261,Diesel,CVT,Branco,4,MG,14345,1
Hyundai,i30,2022,2022,50252,Flex,Automatizado,Azul,4,ES,57744,0
Renault,Oroch,2012,2013,106230,Flex,Manual,Vermelho,4,ES,13005,1
Toyota,Yaris,2013,2013,109240,Flex,Manual,Prata,2,PE,20202,0
Chevrolet,Cruze,2022,2022,57983,Flex,Manual,Branco,4,ES,35224,1
Toyota,RAV4,2008,2008,247765,Flex,CVT,Marrom,4,CE,10000,0
Chevrolet,Cruze,2017,2017,147434,Flex,Automático,Marrom,4,BA,12470,0
Jeep,Renegade,2010,2010,207515,Etanol,Automático,Branco,4,SC,10000,0
Renault,Captur,2015,2015,201761,Flex,Automático,Cinza,4,SP,10000,0
Renault,Duster,2007,2007,131582,Flex,Manual,Branco,2,RJ,10000,0
Ford,Ranger,2023,2023,37780,Gasolina,CVT,Marrom,4,PE,42010,0
Fiat,Toro,2016,2017,158869,Flex,Automático,Vermelho,4,SP,10000,0
Chevrolet,Montana,2023,2024,8266,Flex,Manual,Branco,2,SC,36854,0
Chevrolet,Onix Plus,2010,2010,176909,Diesel,Manual,Branco,4,PE,10000,0
Volkswagen,Up!,2011,2011,169063,Flex,Automático,Vermelho,2,GO,10000,0
Citroën,Aircross,2005,2006,475935,Flex,Manual,Vermelho,2,ES,10000,0
Honda,WR-V,2021,2021,21785,Flex,Automático,Marrom,4,SC,49862,0
Citroën,Aircross,2025,2025,1225,Flex,Manual,Branco,4,PE,58328,1
Fiat,Uno,2005,2005,182902,Flex,Manual,Branco,4,RJ,10000,0
Volkswagen,Gol,2020,2021,54453,Flex,Manual,Branco,4,MG,27880,0
Renault,Kwid,2005,2006,125176,Flex,Manual,Prata,4,BA,10000,0
Ford,Ranger,2011,2011,270009,Gasolina,Automático,Branco,4,SC,10000,0
Jeep,Renegade,2010,2010,228443,Gasolina,Manual,Preto,4,PE,10000,0
Volkswagen,Nivus,2012,2012,278490,Flex,Manual,Prata,4,RS,10000,0
Hyundai,HB20S,2010,2010,179012,Gasolina,Manual,Branco,4,SC,10000,0
Toyota,Etios,2022,2023,20011,Flex,Automático,Marrom,4,GO,69331,1
Toyota,Hilux,2006,2007,231216,Flex,Automático,Branco,4,PR,10000,0
Volkswagen,Amarok,2010,2011,224758,Flex,CVT,Vermelho,4,GO,10000,0
Citroën,Aircross,2013,2014,136335,Flex,Manual,Preto,4,BA,10000,0
Citroën,Aircross,2020,2020,59423,Flex,Automático,Prata,4,BA,37359,1
Hyundai,Creta,2017,2018,136851,Diesel,Automático,Azul,4,ES,25240,0
Peugeot,3008,2011,2011,86382,Flex,Manual,Azul,2,BA,10857,0
Ford,Ka,2016,2016,221453,Flex,Manual,Branco,4,MG,10000,0
Citroën,C3,2022,2023,34281,Flex,Manual,Preto,4,BA,36180,1
Chevrolet,Prisma,2008,2008,191781,Gasolina,Manual,Marrom,4,CE,10000,0
Nissan,Versa,2014,2014,108919,Gasolina,Automático,Preto,4,RS,15796,0
Chevrolet,Tracker,2008,2009,182578,Flex,Automático,Vermelho,4,MG,10000,0
Volkswagen,Virtus,2012,2012,201827,Flex,Automático,Branco,4,SP,10000,0
Hyundai,HB20,2017,2018,74446,Flex,CVT,Vermelho,2,GO,27582,0
Nissan,March,2022,2022,57045,Flex,Manual,Cinza,2,SC,53587,0
Honda,Fit,2007,2007,245820,Gasolina,Automático,Cinza,4,PE,10000,0
Fiat,Argo,2015,2016,86881,Flex,CVT,Prata,4,GO,21928,1
Volkswagen,T-Cross,2008,2008,133687,Diesel,Manual,Preto,2,GO,10000,0
Nissan,Sentra,2018,2019,68310,Flex,Automático,Cinza,4,CE,36016,1
Volkswagen,Amarok,2011,2011,195790,Gasolina,Manual,Azul,4,RS,10000,0
Peugeot,208,2005,2006,370316,Flex,Manual,Marrom,4,SC,10000,0
Nissan,March,2014,2014,249495,Flex,Manual,Vermelho,4,SP,10000,0
Toyota,RAV4,2022,2022,50946,Flex,Manual,Cinza,4,GO,61460,1
Citroën,C3,2019,2020,110520,Flex,Manual,Marrom,2,RS,18824,0
Chevrolet,Onix Plus,2021,2021,39730,Flex,Manual,Branco,2,ES,32138,1
Chevrolet,Spin,2012,2012,194270,Diesel,Manual,Marrom,4,MG,10000,0
Ford,EcoSport,2021,2021,47141,Gasolina,Manual,Cinza,2,SP,36691,0
Jeep,Commander,2016,2016,61186,Flex,Automático,Prata,4,SC,38202,0
Honda,Civic,2018,2018,80954,Flex,Manual,Cinza,4,CE,31065,0
Renault,Logan,2014,2014,97668,Flex,Automático,Azul,4,SC,13643,1
Honda,Fit,2007,2008,298925,Etanol,Automatizado,Vermelho,4,BA,10000,0
Hyundai,Creta,2018,2018,57760,Gasolina,Automático,Azul,2,ES,36396,0
Honda,City,2024,2024,11396,Flex,Manual,Branco,2,RS,79689,1
Renault,Oroch,2010,2010,168382,Flex,CVT,Prata,4,SC,10000,0
Hyundai,i30,2013,2014,103608,Flex,Manual,Branco,4,RJ,15891,0
Peugeot,2008,2023,2023,18336,Gasolina,Automático,Prata,4,SC,47684,1
Hyundai,HB20,2010,2011,260875,Flex,Automático,Azul,4,SC,10000,1
Ford,Ka,2025,2025,811,Flex,CVT,Marrom,2,PE,60950,1
Ford,Fiesta,2021,2021,36801,Flex,CVT,Prata,2,RJ,34938,1
Citroën,Aircross,2010,2010,237856,Flex,Automático,Preto,4,RJ,10000,0
Ford,EcoSport,2005,2005,454211,Flex,Manual,Azul,4,PE,10000,0
Peugeot,208,2015,2016,78899,Flex,Manual,Marrom,4,PR,14893,0
Jeep,Renegade,2006,2006,254661,Flex,Manual,Marrom,4,RS,10000,0
Chevrolet,Spin,2014,2014,156362,Flex,Automático,Prata,4,RS,10000,0
Chevrolet,Cobalt,2008,2009,261129,Flex,Manual,Prata,4,DF,10000,0
Hyundai,HB20S,2025,2025,700,Flex,CVT,Prata,2,BA,87950,1
Chevrolet,S10,2005,2005,257962,Diesel,CVT,Azul,2,PE,10000,0
Peugeot,208,2016,2017,118021,Flex,CVT,Azul,2,PR,18888,1
Fiat,Palio,2020,2021,64760,Flex,Manual,Cinza,4,SC,21336,0
Nissan,Frontier,2015,2016,78387,Flex,Automático,Cinza,4,SC,23507,1
Renault,Sandero,2006,2007,114169,Flex,Automático,Prata,4,RS,10000,0
Nissan,Frontier,2015,2016,124420,Flex,Manual,Marrom,2,ES,20616,0
Nissan,Kicks,2013,2013,108338,Flex,Automático,Azul,2,MG,19909,0
Toyota,Corolla,2021,2022,44703,Flex,Automático,Prata,4,PE,76470,1
Volkswagen,Virtus,2010,2010,160417,Flex,Automatizado,Azul,2,RJ,10000,1
Toyota,RAV4,2022,2023,35903,Gasolina,Automatizado,Marrom,2,BA,62524,1
Toyota,Hilux,2020,2020,75545,Flex,Manual,Marrom,4,DF,43405,1
Jeep,Renegade,2014,2014,140964,Flex,Automático,Azul,4,DF,18232,1
Citroën,C4 Cactus,2006,2007,188096,Flex,Manual,Azul,2,RJ,10000,0
Volkswagen,Virtus,2006,2006,260688,Flex,Manual,Vermelho,4,SP,10000,0
Fiat,Toro,2007,2008,191324,Flex,Automático,Marrom,4,PR,10000,0
Honda,Civic,2021,2022,42015,Flex,Manual,Prata,4,RJ,57630,1
Hyundai,HB20S,2016,2016,184976,Flex,Automático,Azul,2,RS,12893,0
Honda,HR-V,2011,2012,215760,Gasolina,Manual,Marrom,4,PR,10000,0
Toyota,SW4,2007,2008,408257,Flex,Manual,Azul,4,ES,10000,0
Volkswagen,Fox,2024,2025,1193,Flex,Manual,Cinza,4,SC,56955,1
Fiat,Punto,2013,2013,135086,Flex,Manual,Preto,4,PR,10423,0
Citroën,Aircross,2013,2014,211905,Diesel,Manual,Cinza,4,SP,10000,0
Fiat,Uno,2024,2024,18311,Gasolina,Manual,Azul,4,MG,37812,1
Citroën,C3,2012,2013,265921,Flex,Manual,Branco,2,GO,10000,0
Citroën,Aircross,2006,2007,323941,Flex,Automático,Marrom,4,BA,10000,0
Volkswagen,T-Cross,2025,2025,2062,Flex,Automático,Azul,4,BA,60314,1
Citroën,C3,2006,2007,308733,Flex,Automático,Prata,4,BA,10000,0
Nissan,Sentra,2025,2025,1485,Flex,Automatizado,Vermelho,4,SP,75814,1
Chevrolet,Prisma,2005,2006,300964,Diesel,Automatizado,Vermelho,4,DF,10000,0
Hyundai,HB20S,2014,2015,75518,Flex,Automático,Prata,4,ES,26566,0
Fiat,Argo,2007,2008,275908,Flex,Automático,Azul,4,DF,10000,0
Volkswagen,Up!,2017,2017,48095,Flex,Manual,Vermelho,2,BA,17904,1
Jeep,Renegade,2011,2011,229668,Gasolina,Manual,Preto,4,SC,10000,0
Fiat,Cronos,2018,2018,75189,Flex,Manual,Preto,4,PE,17457,1
Nissan,Sentra,2006,2006,180178,Flex,Manual,Preto,4,GO,10000,0
Jeep,Compass,2015,2016,65791,Flex,Manual,Branco,4,RS,29449,0
Fiat,Siena,2013,2013,108096,Diesel,Manual,Cinza,4,MG,13699,1
Nissan,Frontier,2025,2025,1210,Diesel,Automático,Vermelho,2,MG,91512,1
Renault,Captur,2023,2023,43875,Flex,Manual,Azul,2,RJ,34042,0
Fiat,Uno,2022,2023,34432,Flex,Automático,Azul,4,PR,42690,1
Citroën,C3,2020,2021,49328,Flex,Manual,Prata,4,BA,29030,1
Volkswagen,Nivus,2018,2018,63449,Gasolina,Automático,Vermelho,4,RJ,29780,0
Volkswagen,Saveiro,2017,2018,72871,Flex,Automatizado,Cinza,2,SP,22279,1
Fiat,Cronos,2019,2020,101992,Flex,Automatizado,Cinza,4,RJ,22077,0
Renault,Captur,2015,2016,123551,Flex,Manual,Azul,4,CE,10275,0
Renault,Kwid,2012,2012,212239,Gasolina,Automático,Cinza,2,RJ,10000,1
Chevrolet,Cruze,2013,2013,162851,Gasolina,Automático,Preto,4,SC,10000,0
Toyota,Yaris,2019,2019,59663,Flex,Automático,Cinza,2,GO,47466,0
Volkswagen,Polo,2014,2014,104620,Flex,Automático,Cinza,4,SP,12395,0
Volkswagen,Voyage,2020,2021,78883,Flex,Manual,Branco,2,PR,21765,1
Volkswagen,Virtus,2017,2018,74857,Flex,Manual,Prata,4,RJ,15998,1
Toyota,RAV4,2017,2018,111895,Flex,Manual,Cinza,4,SP,22894,0
Citroën,C4 Cactus,2005,2006,281633,Gasolina,Manual,Branco,4,BA,10000,0
Peugeot,2008,2020,2020,91823,Flex,Automático,Marrom,4,SC,24577,0
Chevrolet,Cobalt,2023,2024,12936,Flex,Manual,Prata,4,CE,32843,1
Renault,Sandero,2005,2006,458831,Flex,Manual,Cinza,4,BA,10000,0
Peugeot,2008,2011,2011,228281,Flex,Automático,Cinza,2,GO,10000,0
Nissan,Frontier,2023,2024,24703,Diesel,Manual,Cinza,4,RJ,63509,1
Hyundai,HB20S,2010,2011,235617,Gasolina,CVT,Azul,4,PR,10000,1
Peugeot,3008,2020,2021,59304,Flex,Automatizado,Azul,4,PR,38142,0
Renault,Logan,2014,2014,140665,Flex,Automático,Marrom,4,PE,11293,0
Nissan,Kicks,2020,2021,65956,Flex,Manual,Branco,4,ES,46775,0
Hyundai,HB20,2018,2018,107418,Flex,Automático,Prata,2,GO,23533,0
Toyota,Hilux,2020,2021,54711,Diesel,Manual,Branco,4,RS,63419,0
Fiat,Palio,2018,2019,49287,Flex,Manual,Azul,2,ES,29382,1
Chevrolet,Spin,2005,2006,203732,Flex,Manual,Azul,2,SP,10000,0
Toyota,Corolla,2009,2010,314575,Diesel,Automático,Vermelho,4,SC,10000,0
Volkswagen,Fox,2017,2017,104682,Flex,Manual,Vermelho,2,RS,11118,1
Honda,HR-V,2019,2019,98189,Diesel,Automático,Azul,2,RJ,36929,0
Volkswagen,Nivus,2007,2008,111441,Flex,Manual,Prata,4,PR,10000,0
Toyota,Hilux,2016,2016,88920,Flex,Manual,Preto,2,PE,32304,0
Renault,Sandero,2010,2011,146605,Flex,Automático,Branco,4,PE,10000,0
Ford,Fiesta,2008,2008,113913,Flex,Manual,Preto,4,SP,10000,0
Hyundai,Creta,2012,2012,148187,Flex,Automático,Prata,4,DF,13980,0
Toyota,SW4,2012,2013,119455,Flex,Automático,Prata,4,RJ,19096,0
Jeep,Compass,2008,2009,132103,Flex,Manual,Marrom,4,ES,13727,0
Citroën,Aircross,2009,2009,151104,Flex,Manual,Branco,2,SC,10000,0
Hyundai,HB20,2009,2009,159588,Flex,Automático,Marrom,2,PE,10000,0
Jeep,Compass,2009,2010,147899,Flex,Automático,Cinza,4,GO,13247,0
Honda,Civic,2023,2024,13654,Flex,Automático,Prata,4,PE,72431,1
Honda,Civic,2014,2014,172242,Flex,Manual,Azul,2,MG,12946,0
Ford,Fiesta,2016,2016,113712,Flex,Automático,Prata,4,MG,15915,0
Citroën,C3,2010,2011,276124,Flex,CVT,Prata,2,PR,10000,0
Chevrolet,Tracker,2007,2008,245316,Gasolina,Manual,Vermelho,4,PE,10000,0
Hyundai,Creta,2020,2020,66827,Flex,Automático,Cinza,4,RJ,43881,0
Volkswagen,Jetta,2017,2018,125146,Flex,Manual,Prata,4,DF,17111,0
Volkswagen,Amarok,2022,2023,27114,Gasolina,Manual,Preto,2,SP,43865,1
Peugeot,3008,2010,2011,228613,Flex,Manual,Prata,4,SC,10000,0
Chevrolet,Onix Plus,2017,2018,164662,Flex,Automatizado,Marrom,4,SP,10000,0
Honda,City,2019,2019,104518,Flex,Automático,Vermelho,4,RS,32215,0
Jeep,Compass,2013,2014,191352,Gasolina,Manual,Branco,4,RS,10267,0
Fiat,Pulse,2011,2012,182160,Flex,Automático,Cinza,4,RS,10000,0
Renault,Oroch,2005,2005,329462,Flex,Manual,Marrom,2,PE,10000,0
Citroën,C4 Cactus,2006,2007,273853,Flex,Manual,Azul,4,MG,10000,0
Jeep,Commander,2008,2009,166403,Flex,Automático,Preto,4,ES,13915,0
Citroën,C4 Cactus,2015,2015,159879,Flex,Automático,Azul,4,MG,10000,0
Renault,Captur,2018,2019,72729,Flex,Manual,Preto,4,RS,21879,1
Renault,Logan,2005,2006,349887,Gasolina,Manual,Azul,4,SC,10000,0
Honda,WR-V,2005,2006,398285,Flex,CVT,Branco,2,RJ,10000,0
Nissan,Frontier,2022,2023,51129,Flex,Automático,Branco,4,ES,63195,0
Chevrolet,Tracker,2011,2011,204371,Diesel,Manual,Prata,4,PE,10000,0
Citroën,Aircross,2013,2014,88197,Flex,Automático,Azul,4,DF,16372,1
Chevrolet,Montana,2016,2016,141946,Flex,Automatizado,Azul,4,MG,10000,0
Chevrolet,Cruze,2017,2018,109185,Flex,Automático,Vermelho,4,SP,17473,0
Fiat,Strada,2014,2015,140725,Diesel,Manual,Preto,4,DF,11632,0
Peugeot,2008,2005,2006,290930,Flex,Manual,Prata,4,SC,10000,0
Peugeot,208,2019,2020,90673,Flex,Manual,Cinza,4,RJ,24536,1
Fiat,Mobi,2009,2009,268686,Flex,Manual,Marrom,4,SC,10000,0
Hyundai,Tucson,2011,2012,221320,Flex,Manual,Prata,4,CE,10000,0
Ford,Fiesta,2024,2025,1829,Flex,CVT,Azul,4,GO,62997,1
Volkswagen,Fox,2007,2008,127258,Flex,Manual,Preto,4,MG,10000,0
Citroën,Aircross,2020,2021,32145,Flex,Manual,Marrom,4,GO,40169,1
Peugeot,208,2013,2013,141237,Gasolina,Manual,Vermelho,2,DF,10000,0
Honda,City,2011,2011,104003,Flex,Automático,Branco,2,ES,19469,0
Citroën,Aircross,2008,2008,350607,Flex,Automatizado,Cinza,4,RS,10000,0
Chevrolet,Cruze,2024,2025,1691,Flex,Manual,Azul,2,RS,47915,1
Renault,Logan,2011,2011,150925,Flex,Manual,Preto,2,SP,10000,0
Hyundai,HB20,2015,2015,147101,Flex,Automático,Azul,4,DF,11723,0
Fiat,Palio,2012,2013,165613,Gasolina,CVT,Prata,4,PE,10000,0
Honda,Civic,2014,2014,184515,Flex,Manual,Branco,4,GO,10000,0
Peugeot,208,2013,2013,96346,Flex,CVT,Azul,4,CE,10910,0
Peugeot,3008,2020,2020,57063,Flex,Manual,Azul,4,PR,30143,1
Hyundai,HB20,2008,2009,333603,Flex,Manual,Branco,4,GO,10000,0
Volkswagen,Virtus,2011,2012,117485,Flex,Manual,Marrom,4,MG,10315,0
Fiat,Strada,2008,2008,176551,Flex,Manual,Branco,4,ES,10000,0
Chevrolet,Montana,2012,2013,109265,Flex,Manual,Preto,4,RJ,13553,0
Renault,Sandero,2014,2014,162537,Flex,Automático,Branco,2,ES,10000,0
Peugeot,208,2006,2006,270189,Flex,Automático,Cinza,4,RJ,10000,0
Chevrolet,Spin,2011,2011,204604,Gasolina,Automático,Vermelho,4,CE,10000,0
Citroën,Aircross,2024,2024,22954,Flex,Manual,Vermelho,4,MG,43860,1
Renault,Clio,2019,2020,98116,Flex,Manual,Prata,4,MG,20406,1
Toyota,Yaris,2014,2014,250028,Flex,Manual,Preto,2,MG,10000,0
Volkswagen,Tiguan,2024,2024,10978,Flex,CVT,Prata,4,BA,46010,1
Nissan,Versa,2025,2025,1367,Flex,CVT,Cinza,4,GO,93064,1
Citroën,C3,2020,2020,75945,Flex,Manual,Prata,4,RJ,28637,0
Volkswagen,Jetta,2019,2020,61181,Flex,Automático,Cinza,4,SP,19366,1
Hyundai,Tucson,2016,2017,108141,Flex,Automático,Preto,4,BA,24677,0
Ford,Ka,2022,2023,26676,Flex,Manual,Branco,4,CE,43512,1
Toyota,Etios,2022,2022,73671,Etanol,Manual,Azul,2,ES,49964,1
Fiat,Toro,2014,2014,98477,Diesel,Automático,Prata,4,PE,10000,0
Peugeot,3008,2011,2012,179715,Flex,Automático,Prata,4,ES,10000,0
Ford,Ranger,2012,2013,121792,Flex,Manual,Preto,4,ES,10000,0
Renault,Captur,2025,2025,806,Gasolina,Automatizado,Branco,2,DF,60156,1
Ford,Fiesta,2019,2020,82622,Flex,Manual,Azul,2,SC,31205,0
Jeep,Renegade,2012,2012,219263,Flex,Manual,Azul,4,PR,10000,0
Jeep,Renegade,2025,2025,849,Flex,Automático,Preto,4,ES,135887,1
Jeep,Renegade,2005,2005,178029,Diesel,Manual,Marrom,4,DF,10000,1
Volkswagen,Saveiro,2018,2018,84012,Flex,Manual,Preto,4,CE,14550,1
Jeep,Commander,2017,2017,92069,Gasolina,Automático,Azul,4,RJ,35939,0
Citroën,C4 Cactus,2008,2009,152174,Flex,Manual,Branco,4,BA,10000,0
Honda,Civic,2016,2016,116947,Flex,Manual,Cinza,4,BA,33033,1
Chevrolet,Cruze,2012,2013,261389,Gasolina,Manual,Azul,4,CE,10000,0
Citroën,C3,2021,2021,76599,Flex,Manual,Prata,4,GO,26353,1
Citroën,C3,2019,2019,79964,Flex,Manual,Branco,2,ES,26970,1
Ford,EcoSport,2017,2017,98239,Gasolina,Automático,Vermelho,4,BA,21381,0
Volkswagen,Nivus,2006,2007,273215,Flex,Manual,Azul,2,SP,10000,0
Nissan,Versa,2016,2016,97751,Flex,Manual,Branco,4,RS,20091,1
Honda,HR-V,2017,2017,61269,Diesel,Automático,Preto,4,SP,43566,1
Ford,Fiesta,2025,2025,2034,Flex,Automático,Azul,4,RS,50749,1
Renault,Sandero,2017,2018,146471,Gasolina,CVT,Branco,4,BA,13781,0
Citroën,C3,2025,2025,1193,Gasolina,Automático,Cinza,4,RJ,57573,1
Renault,Oroch,2023,2023,18052,Gasolina,Manual,Prata,4,CE,46893,1
Peugeot,2008,2010,2011,214456,Flex,CVT,Azul,2,CE,10000,0
Toyota,Etios,2024,2024,16937,Flex,Automatizado,Cinza,4,DF,90283,1
Ford,EcoSport,2011,2011,187042,Diesel,Automático,Branco,4,PE,10000,0
Fiat,Cronos,2017,2017,72261,Flex,Automático,Vermelho,4,ES,19471,1
Fiat,Mobi,2015,2016,138595,Flex,Manual,Azul,4,GO,13992,1
Nissan,Sentra,2011,2011,211930,Flex,Automático,Vermelho,4,SP,10000,0
Peugeot,208,2012,2013,247436,Diesel,Manual,Azul,4,RS,10000,0
Peugeot,2008,2023,2024,6715,Flex,Automático,Marrom,4,SC,57724,1
Citroën,C4 Cactus,2019,2020,45532,Flex,Manual,Preto,4,PE,28052,1
Peugeot,2008,2024,2025,570,Flex,Automático,Azul,4,MG,83261,1
Nissan,Kicks,2016,2016,61902,Flex,Manual,Prata,2,PE,26096,1
Toyota,Yaris,2025,2025,1490,Flex,CVT,Marrom,4,PE,109424,0
Honda,Civic,2011,2011,280729,Flex,Manual,Cinza,4,SP,10000,0
Toyota,Hilux,2014,2015,80060,Gasolina,Automático,Vermelho,4,PE,32391,1
Volkswagen,Saveiro,2014,2015,57631,Flex,Manual,Azul,4,RS,18217,0
Honda,Civic,2016,2016,89559,Flex,Manual,Vermelho,4,CE,32448,0
Jeep,Compass,2010,2011,183631,Diesel,Manual,Cinza,4,SC,10000,0
Citroën,C4 Cactus,2009,2010,205774,Flex,Automático,Azul,4,DF,10000,0
Chevrolet,Spin,2016,2017,164104,Flex,Manual,Cinza,2,ES,10000,0
Hyundai,Creta,2011,2012,115277,Flex,Automático,Vermelho,2,BA,13158,0
Peugeot,2008,2022,2023,32900,Flex,Manual,Cinza,4,ES,42102,1
Fiat,Toro,2005,2006,262049,Diesel,Manual,Marrom,4,SP,10000,0
Volkswagen,Gol,2015,2015,164208,Flex,Manual,Vermelho,4,BA,10000,0
Toyota,Corolla,2012,2013,176404,Flex,Automático,Prata,4,SC,11311,1
Renault,Kwid,2008,2009,127371,Flex,Automatizado,Preto,4,CE,10000,0
Fiat,Punto,2010,2011,255926,Flex,Manual,Preto,2,MG,10000,0
Honda,WR-V,2019,2020,33530,Flex,Automático,Branco,4,RS,64449,1
Jeep,Commander,2005,2005,143747,Flex,CVT,Branco,4,CE,13804,0
Peugeot,3008,2023,2024,15600,Flex,Automático,Preto,4,RS,58534,1
Honda,WR-V,2012,2013,209521,Flex,Manual,Cinza,4,RS,10000,0
Chevrolet,Onix Plus,2015,2015,60395,Flex,CVT,Cinza,2,BA,15521,1
Chevrolet,Tracker,2016,2017,136249,Flex,Automático,Branco,4,SC,10537,0
Renault,Captur,2022,2022,70811,Flex,Automático,Cinza,4,PE,33787,1
Jeep,Renegade,2023,2023,43252,Gasolina,Automatizado,Marrom,4,SC,69682,1
Nissan,Kicks,2021,2021,59613,Flex,Manual,Vermelho,4,DF,46253,0
Honda,City,2023,2023,36092,Flex,Manual,Vermelho,4,BA,80891,1
Volkswagen,Fox,2014,2015,163725,Gasolina,Manual,Azul,4,BA,10000,0
Ford,Ranger,2022,2022,59114,Flex,Manual,Cinza,4,RS,25612,0
Honda,HR-V,2023,2023,33233,Flex,Manual,Azul,4,MG,73150,1
Toyota,RAV4,2007,2008,189330,Flex,Automatizado,Preto,4,DF,10000,0
Peugeot,208,2025,2025,931,Flex,Automático,Vermelho,4,MG,58141,1
Renault,Sandero,2005,2005,377425,Flex,Manual,Prata,2,DF,10000,0
Citroën,C3,2008,2009,148388,Flex,Manual,Cinza,4,PE,10000,0
Citroën,Aircross,2012,2013,223583,Flex,Manual,Branco,4,PE,10000,1
Citroën,Aircross,2006,2006,425801,Flex,Manual,Branco,4,SC,10000,0
Honda,Fit,2011,2011,194787,Flex,CVT,Azul,4,GO,10000,0
Nissan,Versa,2022,2022,56243,Gasolina,Manual,Azul,4,BA,47726,1
Ford,Fiesta,2024,2025,673,Flex,CVT,Preto,2,SC,64232,1
Chevrolet,S10,2011,2012,232348,Flex,CVT,Marrom,2,SC,10000,0
Jeep,Compass,2018,2019,92315,Flex,Automático,Branco,4,SC,38540,0
Jeep,Commander,2013,2014,264959,Diesel,CVT,Prata,4,MG,10000,0
Peugeot,208,2011,2011,112209,Flex,Automático,Branco,4,ES,10000,0
Chevrolet,Cobalt,2005,2006,258978,Flex,CVT,Vermelho,4,PR,10000,0
Chevrolet,Prisma,2013,2013,150485,Flex,Automático,Preto,2,CE,10000,0
Citroën,C4 Cactus,2024,2025,579,Gasolina,Manual,Branco,4,RJ,51703,1
Peugeot,3008,2014,2015,104124,Diesel,Automático,Cinza,2,PR,17981,0
Jeep,Commander,2021,2022,52108,Flex,Manual,Preto,2,DF,45806,1
Volkswagen,Nivus,2025,2025,844,Flex,Manual,Branco,4,DF,64566,1
Toyota,Corolla,2017,2018,138453,Flex,Automático,Preto,4,GO,21035,0
Chevrolet,Tracker,2013,2014,109348,Flex,Automático,Vermelho,4,GO,14291,1
Ford,EcoSport,2023,2023,24249,Flex,Manual,Marrom,2,SC,46062,1
Fiat,Mobi,2022,2023,17746,Gasolina,Manual,Preto,4,ES,45963,1
Honda,City,2016,2016,114550,Flex,Manual,Branco,4,PR,23931,0
Jeep,Compass,2018,2019,102135,Flex,Manual,Cinza,2,PE,40883,1
Hyundai,HB20S,2012,2012,161651,Flex,Manual,Azul,4,RS,10000,0
Renault,Kwid,2015,2015,197382,Gasolina,Manual,Cinza,4,GO,10000,0
Jeep,Renegade,2007,2008,154031,Flex,Automático,Marrom,4,RS,12407,0
Jeep,Compass,2023,2023,39920,Diesel,Automático,Azul,4,DF,64913,1
Peugeot,2008,2005,2005,186077,Gasolina,Manual,Azul,4,DF,10000,0
Citroën,C3,2013,2013,118917,Flex,Automático,Cinza,4,SP,14002,0
Ford,Ka,2022,2022,62228,Diesel,Automatizado,Preto,2,GO,26304,0
